player id,move from id,move from,move to,move to id,market value,transfer fee,source,target
238067,6801,FK Buducnost Banovici,FK Mladost Doboj-Kakanj,33627,£170k,Free transfer,24,24
238058,765,NK Celik Zenica,NK Istra 1961,999,£128k,Free transfer,24,37
238056,2844,IFK Norrköping,FC Basel 1893,26,£680k,?,147,148
238037,4443,SK Sturm Graz II,SV Horn,10044,-,?,127,127
238011,1234,CA Independiente de Avellaneda,CA Unión Santa Fé,7097,£638k,Free transfer,9,9
237976,11000,CD Lugo,UD Almería,3302,£425k,Free transfer,157,157
237949,11411,FC Banants Yerevan,Alashkert Yerevan,37914,£149k,Free transfer,10,10
237947,16247,Stal Dniprodzerzhynsk,FC Shirak Gyumri,4807,£340k,Free transfer,177,10
237947,10301,FC Pyunik Erewan,Stal Dniprodzerzhynsk,16247,£425k,Free transfer,10,177
237938,14344,FC Ulisses Yerevan,Gandzasar Kapan,23911,£43k,Free transfer,10,10
237923,3999,PAS Lamia 1964,Anagennisi Karditsas,4585,£128k,Free transfer,56,56
237893,2671,PAS Giannina,AE Larisa,4603,£213k,Free transfer,56,56
237883,23911,Gandzasar Kapan,FC Ulisses Yerevan,14344,£43k,?,10,10
237846,475,Sint-Truidense VV,Standard Liège,3057,£1.02m,£1.28m,19,19
237819,13025,Sandnes Ulf,IK Sirius,7945,£43k,Free transfer,125,147
237720,11411,FC Banants Yerevan,FC Ararat Yerevan,11912,£128k,Free transfer,10,10
237699,14344,FC Ulisses Yerevan,FC Banants Yerevan,11411,£43k,Free transfer,10,10
237695,37914,Alashkert Yerevan,FC Ulisses Yerevan,14344,£64k,Free transfer,10,10
237669,61,Servette FC,FC Basel 1893,26,£21k,?,148,148
237626,23387,Smouha SC,Ghazl Mahalla,13446,£85k,Free transfer,2,2
237617,3302,UD Almería,Girona FC,12321,£1.28m,Free transfer,157,157
237617,1531,Elche CF,UD Almería,3302,£1.28m,Free transfer,157,157
237599,5220,GS Ergotelis,Panserraikos Serres,3385,£128k,Free transfer,56,56
237523,6361,Podbeskidzie Bielsko-Biala,Bruk-Bet Termalica Nieciecza,15906,£170k,£17k,135,135
237494,12135,FK Metalac Gornji Milanovac,FK Loznica,3069,£43k,?,215,215
237473,156,Levski Sofia,Neftchi Baku,8031,£425k,Free transfer,28,13
237426,642,De Graafschap Doetinchem,FC Eindhoven,3892,£64k,Free transfer,122,122
237389,8104,Gaz Metan Medias,CSMS Iasi,33966,£255k,Free transfer,140,140
237368,6456,GKS Katowice,Polonia Bytom,7976,£43k,Free transfer,135,135
237365,24553,Olimpia Zambrow,GKS Katowice,6456,-,Free transfer,135,135
237365,26564,Olimpia Grudziadz,Olimpia Zambrow,24553,£85k,?,135,135
237333,466,Preston North End,Scunthorpe United,2964,£85k,Free transfer,189,189
237303,22243,NK Zarica Kranj,NK Triglav Kranj,17836,£21k,?,155,155
237287,3463,Glenavon FC,Warrenpoint Town FC,40654,-,Free transfer,192,192
237127,36821,FC Lokomotiv Gorna Oryahovitsa,OFK Pirin Blagoevgrad,521,£43k,Free transfer,28,28
237122,40456,FK Vereya Stara Zagora,Neftochimik Burgas 1962,40388,£43k,?,28,28
237100,10816,AO Agia Napa,Zawisza Bydgoszcz,7153,£128k,Free transfer,188,135
237058,2714,FC Zimbru Chisinau,Sheriff Tiraspol,2481,£298k,?,112,112
237058,2421,SC Freamunde,FC Zimbru Chisinau,2714,£85k,Free transfer,136,112
237050,9840,Al-Shabab Riyadh,Raja Casablanca,2068,£298k,Free transfer,146,107
237028,26556,PFC Bansko,Pirin Razlog,40302,£128k,Free transfer,28,28
237017,36821,FC Lokomotiv Gorna Oryahovitsa,Lokomotiv Plovdiv,2259,£38k,0,28,28
237001,3325,GD Chaves,Seraing United,2715,£213k,?,136,19
236956,11107,Videoton FC,La Roda CF,21568,£85k,Free transfer,178,157
236953,399,Leeds United,West Ham United,379,£2.98m,£4.08m,189,189
236931,22318,Legionovia Legionowo,Puszcza Niepolomice,28893,£85k,Free transfer,135,135
236919,444,Boldklubben Frem,Hvidovre IF,1894,-,Free transfer,39,39
236908,2209,FK Borac Cacak,FK Napredak Krusevac,788,£128k,?,215,215
236876,21929,Ballinamallard United,Linfield FC,3471,-,Free transfer,192,192
236858,21929,Ballinamallard United,Linfield FC,3471,-,Free transfer,192,192
236822,21957,Platanias Chania,Panserraikos Serres,3385,£170k,Free transfer,56,56
236785,5220,GS Ergotelis,PAS Giannina,2671,£383k,Free transfer,56,56
236772,978,Club de Regatas Vasco da Gama,Al Qadisiyah FC,26069,£425k,£383k,26,146
236658,7633,UNAM Pumas,Coras del Deportivo Tepic FC,34545,£595k,?,110,110
236645,3176,Beijing Guoan,Shanghai Greenland Shenhua,3183,£213k,£2.34m,34,34
236598,30930,USM El Harrach,ES Sétif,18272,£340k,Free transfer,4,4
236587,4284,Sporting Kansas City,New York City FC,40058,£128k,Free transfer,184,184
236562,11914,FC Differdange 03,Union Titus Petange,48712,£64k,Free transfer,99,99
236524,3182,Shandong Luneng Taishan,Shijiazhuang Ever Bright,35272,£106k,?,34,34
236523,3182,Shandong Luneng Taishan,Hebei China Fortune,36630,£128k,?,34,34
236518,3182,Shandong Luneng Taishan,Henan Jianye,9982,£43k,£234k,34,34
236481,11131,Klubi-04 Helsinki,FC KTP,7315,-,Free transfer,49,49
236471,20,Bursaspor,Fenerbahce SK,36,£6.38m,£5.95m,174,174
236326,14462,Difaa El Jadida,Raja Casablanca,2068,£191k,£94k,107,107
236321,2068,Raja Casablanca,Kawkab Marrakech,4697,£383k,Free transfer,107,107
236310,25380,Deportivo Lara,Real Valladolid B,7078,£170k,Free transfer,182,157
236288,29750,Petare FC,Deportivo Lara,25380,-,Free transfer,182,182
236286,14596,Monagas SC,Deportivo Lara,25380,-,Free transfer,182,182
236278,22918,Portuguesa FC,Deportivo JBL del Zulia,43159,£85k,?,182,182
236278,43159,Deportivo JBL del Zulia,Portuguesa FC,22918,-,Free transfer,182,182
236235,255,Legia Warszawa,Ruch Chorzow,318,£128k,Free transfer,135,135
236222,10481,Tobol Kostanay,FK Taraz,22994,£255k,Free transfer,81,81
236217,10482,Kairat Almaty,FK Taraz,22994,£170k,Free transfer,81,81
236215,22994,FK Taraz,FK Atyrau,16198,£213k,Free transfer,81,81
236215,16198,FK Atyrau,FK Taraz,22994,£213k,Free transfer,81,81
236209,15299,Zhetysu Taldykorgan,Kairat Almaty,10482,£213k,?,81,81
236174,12004,UN Käerjéng 97,CS Grevenmacher,2230,£43k,Free transfer,99,99
236097,3282,MAS Fes,CR Al Hoceima,30650,£43k,Free transfer,107,107
236067,9368,Free State Stars,University of Pretoria FC.,23285,£64k,?,159,159
236047,9368,Free State Stars,Kaizer Chiefs,568,£128k,?,159,159
235978,255,Legia Warszawa,Chojniczanka Chojnice,28887,£85k,Free transfer,135,135
235948,6646,Fatih Karagümrük,Giresunspor,11688,£213k,?,174,174
235882,18268,El Shorta,Masr El Makasa,22702,£255k,£153k,2,2
235874,16902,Wilmington Hammerheads,Orange County Blues FC,31068,-,?,184,184
235829,422,Wisla Kraków,Chrobry Glogow,8377,£85k,Free transfer,135,135
235798,7153,Zawisza Bydgoszcz,Olimpia Grudziadz,26564,£85k,Free transfer,135,135
235768,552,HNK Segesta Sisak,HNK Gorica,24575,-,?,37,37
235767,1519,Dundee United FC,Heart of Midlothian FC,43,£425k,£170k,190,190
235687,1148,Brentford FC,Inverness Caledonian Thistle FC,2451,£85k,Free transfer,189,190
235657,8577,FK Drina Zvornik,FK Borac Banja Luka,3900,£64k,?,24,24
235655,15136,Vitória Guimarães SC B,Gil Vicente FC,2424,£128k,Free transfer,136,136
235648,3999,PAS Lamia 1964,PGS Kissamikos,37276,£170k,Free transfer,56,56
235648,3060,Atromitos Athen,PAS Lamia 1964,3999,£170k,Free transfer,56,56
235643,15136,Vitória Guimarães SC B,Vitória Guimarães SC,2420,£425k,-,136,136
235639,15136,Vitória Guimarães SC B,Vitória Guimarães SC,2420,£765k,-,136,136
235602,22938,KAC Kénitra,FUS Rabat,6371,£43k,Free transfer,107,107
235568,15136,Vitória Guimarães SC B,Vitória Guimarães SC,2420,£255k,-,136,136
235540,1304,Heracles Almelo,AS Saint-Étienne,618,£1.06m,£2.13m,122,50
235528,6377,FK Ustí nad Labem,FK Slavoj Vysehrad,18858,£64k,?,172,172
235501,2364,First Vienna FC,ASK Ebreichsdorf,18519,-,?,127,127
235486,5504,SC Cham,FC Le Mont LS,12424,-,Free transfer,148,148
235486,2074,SC Kriens,SC Cham,5504,-,ablösefei,148,148
235430,6495,Atlético Bucaramanga,Alianza Petrolera,22902,-,?,83,83
235421,31273,Gostaresh Foolad FC,PAS Hamedan,54,£128k,?,71,71
235418,22161,Esteghlal Ahvaz,Gostaresh Foolad FC,31273,£170k,?,71,71
235418,54,PAS Hamedan,Esteghlal Ahvaz,22161,£170k,?,71,71
235415,28969,Aluminium Hormozgan,Sanat Naft FC,20962,£85k,?,71,71
235360,24078,PFC Montana,NK Triglav Kranj,17836,£170k,Free transfer,28,155
235360,17836,NK Triglav Kranj,PFC Montana,24078,£170k,?,155,28
235355,2844,IFK Norrköping,D.C. United,2440,£298k,Free transfer,147,184
235349,5501,FC Zürich U21,FC Zürich,260,£170k,-,148,148
235330,6603,Wydad Athletic Club Casablanca,Olympique Safi,22944,£64k,?,107,107
235274,2282,Club Brugge KV,FC Eindhoven,3892,£170k,?,19,122
235234,157,KAA Gent,FC Eindhoven,3892,£170k,Free transfer,19,122
235200,18575,AD Carmelita,Universidad de Costa Rica,23609,£213k,?,36,36
235170,2311,SK Sigma Olomouc,FC Hradec Králové,1897,£213k,?,172,172
235125,3282,MAS Fes,Ittihad Tanger,12721,£64k,Free transfer,107,107
235108,1228,FC Oss,PSV Eindhoven,383,£85k,£85k,122,122
235052,18916,Guangzhou R&F,El-Jaish Sports Club,33288,£1.70m,?,34,137
235005,22938,KAC Kénitra,CR Al Hoceima,30650,£43k,?,107,107
234997,2068,Raja Casablanca,CR Al Hoceima,30650,£149k,?,107,107
234994,14462,Difaa El Jadida,Ittihad Tanger,12721,£213k,Free transfer,107,107
234986,3336,Desportivo Aves,Atlético CP,5227,£43k,Free transfer,136,136
234963,22938,KAC Kénitra,CR Al Hoceima,30650,£85k,Free transfer,107,107
234959,14462,Difaa El Jadida,Wydad Athletic Club Casablanca,6603,£128k,Free transfer,107,107
234953,9100,Moghreb Tétouan,Raja Casablanca,2068,£383k,£340k,107,107
234951,40188,Atlético San Luis,Cafetaleros de Tapachula,49298,-,?,110,110
234926,22935,Hassania d'Agadir,MAS Fes,3282,£149k,Free transfer,107,107
234903,9099,FAR Rabat,KAC Kénitra,22938,£170k,Free transfer,107,107
234839,6371,FUS Rabat,Mouloudia d'Oujda,22941,£85k,?,107,107
234799,6495,Atlético Bucaramanga,CD Unión Comercio,31337,-,?,83,133
234787,982,CD Nacional,Sheffield Wednesday,1035,£1.53m,£2.36m,136,189
234763,1270,Dunfermline Athletic,Dumbarton FC,3023,-,Free transfer,190,190
234708,20189,Cerro Largo FC,Club Atlético Torque,37535,£128k,Free transfer,179,179
234627,26468,Deportivo La Guaira,Deportivo Anzoátegui SC,18006,-,Free transfer,182,182
234579,8043,Kokkolan Pallo-Veikot,FC YPA Ylivieska,3781,-,Free transfer,49,49
234535,4687,FC Brasov,SC Bacau,36600,£43k,Free transfer,140,140
234521,2464,FC Barcelona B,Santos FC,221,-,Free transfer,157,26
234510,2464,FC Barcelona B,Antalyaspor,589,£850k,Free transfer,157,174
234453,5874,Brabrand IF,Kolding IF,12275,-,Free transfer,39,39
234375,23,Eintracht Braunschweig,1.FSV Mainz 05,39,£1.02m,£2.13m,40,40
234345,1058,Odds BK,Mjøndalen IF,11338,£85k,Free transfer,125,125
234327,4602,Olympiakos Volos,AOK Kerkyra,5219,£213k,Free transfer,56,56
234327,3386,Agrotikos Asteras,Olympiakos Volos,4602,£213k,Free transfer,56,56
234315,4035,CF Pachuca,Dorados de Sinaloa,10091,£255k,?,110,110
234247,11267,FCM Baia Mare,Unirea Tarlungeni,23086,£21k,Free transfer,140,140
234223,628,FK Velez Mostar,NK Rudes,11083,£213k,Free transfer,24,37
234193,2282,Club Brugge KV,KV Kortrijk,601,£340k,Free transfer,19,19
234189,7,El Ahly Cairo,RSC Anderlecht,58,£1.53m,Loan fee:£850k,2,19
234187,314,HNK Cibalia Vinkovci,NK Lokomotiva Zagreb,11194,£43k,£55k,37,37
234183,1274,Stabaek IF,Strømmen IF,17647,£85k,?,125,125
234146,3062,GS Kallithea,Vasas FC,5378,£85k,Free transfer,56,178
234141,31622,Suwon FC,Meizhou Hakka,38929,-,Free transfer,87,34
234135,7646,AO Chania,PAS Lamia 1964,3999,£213k,Free transfer,56,56
234126,6131,Dinamo Brest,Torpedo-BelAZ Zhodino,7964,£170k,?,18,18
234049,46717,Charlotte Independence,Louisville City FC,46316,-,Free transfer,184,184
234029,533,TSG 1899 Hoffenheim,Karlsruher SC,48,£85k,Free transfer,40,40
233750,819,Club Africain Tunis,CD Nacional,982,£510k,Free transfer,173,136
233638,19628,Mes Kerman,Gostaresh Foolad FC,31273,£43k,?,71,71
233636,6081,Zob Ahan Esfahan,Machine Sazi Tabriz,27818,£85k,Free transfer,71,71
233634,42186,Giti Pasand Isfahan,FC Nassaji Mazandaran,26013,£43k,?,71,71
233633,6075,Fajr Sepasi Shiraz,Esteghlal FC,1076,£85k,?,71,71
233619,3319,Sampaio Corrêa Futebol Clube (MA),Tupi Football Club (MG),8294,£64k,Free transfer,26,26
233536,614,Clube de Regatas do Flamengo,Santos FC,221,£1.06m,Loan fee:£60k,26,26
233456,2782,FK Ventspils,BFC Daugavpils,28931,£43k,?,92,92
233264,441,Apollon Smyrnis,AEK Athens,2441,£213k,Free transfer,56,56
233170,12935,Tractor Sazi FC,Foolad FC,6076,£149k,?,71,71
233170,7202,Saba Battery Qom,Tractor Sazi FC,12935,£149k,?,71,71
233168,32502,Naft Tehran,Esteghlal FC,1076,£425k,?,71,71
233168,40472,Esteghlal Khuzestan,Naft Tehran,32502,£425k,?,71,71
233129,448,FK Vojvodina Novi Sad,BATE Borisov,713,£1.28m,£850k,215,18
233113,65,SpVgg Greuther Fürth,Gaziantepspor,524,£128k,£43k,40,174
233103,18272,ES Sétif,Al-Shabab Riyadh,9840,£510k,£595k,4,146
233096,12454,Club Atlético Sarmiento (Junin),Instituto AC Córdoba,1829,£298k,?,9,9
233048,30930,USM El Harrach,RC Rélizane,37682,£170k,Free transfer,4,4
232968,30930,USM El Harrach,USM Alger,6772,£340k,?,4,4
232904,22902,Alianza Petrolera,Atlético Bucaramanga,6495,-,?,83,83
232897,3054,Shrewsbury Town,Brentford FC,1148,£43k,£1.16m,189,189
232874,8851,MC Oran,USM Blida,8544,£255k,?,4,4
232859,991,Milton Keynes Dons,RSC Charleroi,172,£170k,?,189,19
232859,6767,Real Madrid Castilla,Milton Keynes Dons,991,-,Free transfer,157,189
232856,13366,JS Kabylie,USM Blida,8544,£128k,Free transfer,4,4
232797,28969,Aluminium Hormozgan,Shahrdari Ardabil,42718,£64k,?,71,71
232731,42894,Aluminium Arak FC,Mes Kerman,19628,£21k,?,71,71
232731,20962,Sanat Naft FC,Aluminium Arak FC,42894,£21k,?,71,71
232646,6772,USM Alger,ES Sétif,18272,£298k,Free transfer,4,4
232614,9598,Kawasaki Frontale,Tochigi SC,22179,-,?,77,77
232606,9114,SC Neusiedl/See,ASK Ebreichsdorf,18519,-,?,127,127
232594,18870,MFK Dolny Kubin,SKF Sered,31297,£85k,?,154,154
232593,1837,Panachaiki Patras,AE Larisa,4603,£170k,Free transfer,56,56
232540,1321,SK Dynamo Ceske Budejovice,FC Fredericia,5776,£149k,?,172,39
232537,12005,FC Zlate Moravce,Slovan Bratislava,540,£149k,?,154,154
232436,2232,SV Wallern,Union St. Florian,2472,-,?,127,127
232403,7009,GAIS Göteborg,Kalmar FF,3654,£106k,Free transfer,147,147
232359,16247,Stal Dniprodzerzhynsk,FK Poltava,23634,£106k,Free transfer,177,177
232277,42186,Giti Pasand Isfahan,Khooneh Be Khooneh Mazandaran,44489,£43k,?,71,71
232249,10684,Rah Ahan Yazdan FC,Gostaresh Foolad FC,31273,£170k,Free transfer,71,71
232237,6076,Foolad FC,Parseh Tehran FC,41986,£85k,Free transfer,71,71
232237,54,PAS Hamedan,Foolad FC,6076,£85k,?,71,71
232219,724,FC Volendam,Excelsior Rotterdam,798,£149k,Free transfer,122,122
232205,6076,Foolad FC,Mes Kerman,19628,£149k,Free transfer,71,71
232204,22161,Esteghlal Ahvaz,Naft Masjed Soleyman FC,42189,£128k,Free transfer,71,71
232196,20962,Sanat Naft FC,Esteghlal Ahvaz,22161,£64k,?,71,71
232194,6076,Foolad FC,Tractor Sazi FC,12935,£510k,Free transfer,71,71
232190,6080,Saipa FC,Esteghlal Khuzestan,40472,£128k,Free transfer,71,71
232188,3831,Coleraine FC,Carrick Rangers,8714,-,?,192,192
232078,19628,Mes Kerman,Khooneh Be Khooneh Mazandaran,44489,£128k,?,71,71
232071,6078,Paykan FC,Esteghlal Ahvaz,22161,£106k,?,71,71
232063,20962,Sanat Naft FC,PAS Hamedan,54,£64k,?,71,71
232046,34286,Dreams Metro Gallery,Southern District,36670,£85k,?,218,218
231932,11044,FK Indjija,FK Backa,4650,-,Free transfer,215,215
231907,2441,AEK Athens,Atromitos Athen,3060,£213k,Free transfer,56,56
231869,14621,NK Zvijezda Gradacac,FK Sloboda Tuzla,5405,£149k,?,24,24
231844,37100,Pembroke Athleta FC,Qormi FC,23653,£21k,Free transfer,106,106
231842,10639,MIKA Aschtarak,FC Pyunik Erewan,10301,£85k,?,10,10
231792,5220,GS Ergotelis,AOK Kerkyra,5219,£170k,Free transfer,56,56
231790,2865,Real Betis B,San Roque Lepe,21548,-,Free transfer,157,157
231704,11411,FC Banants Yerevan,MIKA Aschtarak,10639,£128k,Free transfer,10,10
231704,10639,MIKA Aschtarak,FC Banants Yerevan,11411,£149k,?,10,10
231694,24501,Baikal Irkutsk,Baltika Kaliningrad,2741,£170k,Free transfer,141,141
231693,37914,Alashkert Yerevan,FC Shirak Gyumri,4807,£64k,Free transfer,10,10
231690,14344,FC Ulisses Yerevan,MIKA Aschtarak,10639,£21k,?,10,10
231679,10639,MIKA Aschtarak,Alashkert Yerevan,37914,£128k,?,10,10
231654,23911,Gandzasar Kapan,Alashkert Yerevan,37914,£128k,Free transfer,10,10
231598,23285,University of Pretoria FC.,Mpumalanga Black Aces FC,2303,£213k,?,159,159
231572,10330,SL Benfica B,SL Benfica,294,£510k,-,136,136
231471,1091,PAOK Thessaloniki,Olympiacos Piraeus,683,£680k,Free transfer,56,56
231436,33304,Dalian Yifang,Hunan Billows,28377,£21k,Free transfer,34,34
231397,1185,FH Hafnarfjördur,Fram Reykjavík,3832,£21k,?,73,73
231384,20760,Bandirmaspor,Kocaeli Birlikspor,12511,£170k,?,174,174
231382,15367,Courts Young Lions,Hougang United,11979,-,Free transfer,153,153
231379,13473,Nazilli Belediyespor,Ümraniyespor,24245,£170k,Free transfer,174,174
231378,192,Roda JC Kerkrade,FC Utrecht,200,£468k,£170k,122,122
231354,2209,FK Borac Cacak,FK Vojvodina Novi Sad,448,£340k,?,215,215
231215,11194,NK Lokomotiva Zagreb,RNK Split,420,£425k,?,37,37
231215,419,GNK Dinamo Zagreb,NK Lokomotiva Zagreb,11194,£510k,?,37,37
231193,128,Skoda Xanthi,PAS Lamia 1964,3999,£213k,Free transfer,56,56
231172,2671,PAS Giannina,PAOK Thessaloniki,1091,£638k,£323k,56,56
231136,40977,Atlético Astorga,Arandina CF,25377,-,Free transfer,157,157
231136,12605,Real Balompédica Linense,Atlético Astorga,40977,-,Free transfer,157,157
231105,3935,Oita Trinita,FC Gifu,13600,£85k,?,77,77
231026,4313,HB Tórshavn,AB Argir,30484,-,Free transfer,208,208
231011,1147,AC Ajaccio,Lommel United,5026,£170k,?,50,19
230978,22010,FK Gabala,Inter Baku,8956,£213k,Free transfer,13,13
230976,12460,FC Flamurtari Vlorë,Lokomotivi Tbilisi,6365,£319k,Free transfer,3,53
230976,8956,Inter Baku,FC Flamurtari Vlorë,12460,£340k,Free transfer,13,3
230968,4602,Olympiakos Volos,PAS Giannina,2671,£170k,£43k,56,56
230960,1506,Kardemir Karabükspor,Kayserispor,3205,£425k,Free transfer,174,174
230939,12524,Ankara Demirspor,Gaziantep Büyüksehir Belediyespor,2832,£21k,?,174,174
230937,1465,GD Estoril Praia,Chongqing Lifan,1326,£510k,?,136,34
230924,2557,Orlando Pirates,Mpumalanga Black Aces FC,2303,£191k,?,159,159
230921,250,Etoile Sportive du Sahel,Club Bizertin,12717,£43k,Free transfer,173,173
230895,2448,Sporting Gijón,Real Zaragoza,142,£170k,Free transfer,157,157
230717,8031,Neftchi Baku,Qarabag Agdam,10625,£149k,?,13,13
230703,8031,Neftchi Baku,Sumgayit PFC,36999,£85k,?,13,13
230701,14621,NK Zvijezda Gradacac,FK Bezanija,10319,£21k,Free transfer,24,215
230623,94,FC Erzgebirge Aue,Hallescher FC,440,£255k,Free transfer,40,40
230541,6631,FC Tokyo,1.FSV Mainz 05,39,£2.13m,£2.38m,77,40
230522,21599,Luverdense Esporte Clube (MT),Santa Cruz Futebol Clube (PE),1785,£128k,Free transfer,26,26
230485,8519,Sevilla Atlético,CD Alcoyano,11259,-,Free transfer,157,157
230457,10330,SL Benfica B,Vitória Guimarães SC,2420,£1.19m,Free transfer,136,136
230400,9982,Henan Jianye,Meizhou Hakka,38929,£43k,£60k,34,34
230222,2855,SD Compostela,CD Lugo,11000,-,Free transfer,157,157
230221,3161,FC Tours,SM Caen,1162,£425k,£425k,50,50
230101,8601,Municipal Pérez Zeledón,Santos de Guápiles FC,20541,£128k,?,36,36
230079,7775,Hatayspor,MKE Ankaragücü,868,£128k,?,174,174
230076,129,SG Dynamo Dresden,Hallescher FC,440,£149k,Free transfer,40,40
230063,813,Columbus Crew SC,Portland Timbers,4291,£340k,?,184,184
230030,2417,Belgrano de Córdoba,Tigres UANL,7055,£3.40m,£4.25m,9,110
230005,2761,FK Haugesund,Breidablik Kópavogur,3737,£85k,?,125,73
229994,34853,Suphanburi FC,Bangkok United,25445,-,?,167,167
229933,18574,Belén FC,AD Municipal Liberia,18579,£106k,Free transfer,36,36
229933,18575,AD Carmelita,Belén FC,18574,£106k,?,36,36
229890,26586,Najran SC,Al Qadisiyah FC,26069,-,Free transfer,146,146
229808,9899,Real Sociedad B,Real Unión Club,12405,-,Free transfer,157,157
229804,9899,Real Sociedad B,Real Sociedad,681,-,-,157,157
229743,2677,CS Herediano,Belén FC,18574,£64k,?,36,36
229722,37169,Puskás Akadémia FC,Balmazújváros FC,30533,£64k,Free transfer,178,178
229616,699,Helsingborgs IF,Varbergs BoIS,10507,£128k,?,147,147
229610,22786,HNK Capljina,FC Koper,433,£149k,?,24,155
229610,9283,FC Etzella Ettelbruck,HNK Capljina,22786,£85k,Free transfer,99,24
229592,13240,Sestao River,CD Izarra,18690,-,Free transfer,157,157
229420,45274,Mumbai City FC,Mohun Bagan AC,14101,-,?,67,67
229420,18044,Sporting Goa,Mumbai City FC,45274,-,?,67,67
229323,31409,FK Lietava Jonava,FK Utenis Utena,43408,£21k,?,98,98
229256,7078,Real Valladolid B,Celta Vigo B,8733,-,Free transfer,157,157
229187,4277,Drogheda United FC,Warrenpoint Town FC,40654,-,Free transfer,72,192
229183,5849,Víkingur Reykjavík,Thór Akureyri,21864,£21k,Free transfer,73,73
229182,27818,Machine Sazi Tabriz,PAS Hamedan,54,£64k,?,71,71
